SRNO,GRNO,date,Time,Entry,deviceId,on,off
354,L00218,2025-01-26,10:28:13,OUT,0729a1bbb26d6dda,1,1
355,G02947,2025-01-26,10:29:39,OUT,0729a1bbb26d6dda,1,1
356,G01816,2025-01-26,10:29:56,OUT,0729a1bbb26d6dda,1,1
357,G03188,2025-01-26,10:30:2,OUT,0729a1bbb26d6dda,1,1
358,G00523,2025-01-26,10:32:16,OUT,0729a1bbb26d6dda,1,1
359,GN230383,2025-01-26,10:32:26,OUT,0729a1bbb26d6dda,1,1
360,GN231026,2025-01-26,10:36:22,OUT,0729a1bbb26d6dda,1,1
361,G01887,2025-01-26,10:39:55,OUT,0729a1bbb26d6dda,1,1
362,G03297,2025-01-26,10:40:2,OUT,0729a1bbb26d6dda,1,1
363,G00098,2025-01-26,10:40:8,OUT,0729a1bbb26d6dda,1,1
364,GN230360,2025-01-26,10:40:44,OUT,0729a1bbb26d6dda,1,1
365,GN230369,2025-01-26,10:40:55,OUT,0729a1bbb26d6dda,1,1
366,GN230338,2025-01-26,10:41:42,OUT,0729a1bbb26d6dda,1,1
367,GN230363,2025-01-26,10:41:49,OUT,0729a1bbb26d6dda,1,1
368,G00359,2025-01-26,10:42:14,OUT,0729a1bbb26d6dda,1,1
369,L02749,2025-01-26,10:45:27,OUT,0729a1bbb26d6dda,1,1
370,GN230361,2025-01-26,10:45:33,OUT,0729a1bbb26d6dda,1,1
371,GN231267,2025-01-26,10:45:46,OUT,0729a1bbb26d6dda,1,1
372,GN230268,2025-01-26,10:47:36,OUT,0729a1bbb26d6dda,1,1
373,G01181,2025-01-26,10:48:21,OUT,0729a1bbb26d6dda,1,1
374,G01972,2025-01-26,10:49:54,OUT,0729a1bbb26d6dda,1,1
375,L01655,2025-01-26,10:50:1,OUT,0729a1bbb26d6dda,1,1
376,G02859,2025-01-26,10:50:34,OUT,0729a1bbb26d6dda,1,1
377,G02936,2025-01-26,10:52:17,OUT,0729a1bbb26d6dda,1,1
378,G01070,2025-01-26,10:53:27,OUT,0729a1bbb26d6dda,1,1
379,G02935,2025-01-26,10:53:55,OUT,0729a1bbb26d6dda,1,1
380,GN230554,2025-01-26,10:55:6,OUT,0729a1bbb26d6dda,1,1
381,GN231180,2025-01-26,10:55:13,OUT,0729a1bbb26d6dda,1,1
382,L02974,2025-01-26,10:55:26,OUT,0729a1bbb26d6dda,1,1
383,G02676,2025-01-26,10:55:31,OUT,0729a1bbb26d6dda,1,1
384,G00132,2025-01-26,10:57:28,OUT,0729a1bbb26d6dda,1,1
385,G02422,2025-01-26,10:58:28,OUT,0729a1bbb26d6dda,1,1
386,G02225,2025-01-26,10:58:34,OUT,0729a1bbb26d6dda,1,1
387,L01666,2025-01-26,10:58:39,OUT,0729a1bbb26d6dda,1,1
388,GN230222,2025-01-26,10:59:31,OUT,0729a1bbb26d6dda,1,1
389,L00603,2025-01-26,10:59:34,OUT,0729a1bbb26d6dda,1,1
390,G00930,2025-01-26,10:59:42,OUT,0729a1bbb26d6dda,1,1
391,L02571,2025-01-26,11:00:1,OUT,0729a1bbb26d6dda,1,1
392,G00884,2025-01-26,11:00:11,OUT,0729a1bbb26d6dda,1,1
393,GN231207,2025-01-26,11:00:21,OUT,0729a1bbb26d6dda,1,1
394,G02964,2025-01-26,11:01:22,OUT,0729a1bbb26d6dda,1,1
395,G02376,2025-01-26,11:01:43,OUT,0729a1bbb26d6dda,1,1
396,L03082,2025-01-26,11:02:6,OUT,0729a1bbb26d6dda,1,1
397,L00049,2025-01-26,11:02:10,OUT,0729a1bbb26d6dda,1,1
398,L01218,2025-01-26,11:02:17,OUT,0729a1bbb26d6dda,1,1
399,L00062,2025-01-26,11:02:59,OUT,0729a1bbb26d6dda,1,1
400,G01043,2025-01-26,11:03:53,OUT,0729a1bbb26d6dda,1,1
401,L00278,2025-01-26,11:04:3,OUT,0729a1bbb26d6dda,1,1
402,G02412,2025-01-26,11:04:46,OUT,0729a1bbb26d6dda,1,1
403,G01230,2025-01-26,11:05:13,OUT,0729a1bbb26d6dda,1,1
404,G02298,2025-01-26,11:05:20,OUT,0729a1bbb26d6dda,1,1
405,GN231029,2025-01-26,11:05:26,OUT,0729a1bbb26d6dda,1,1
406,G00025,2025-01-26,11:07:47,OUT,0729a1bbb26d6dda,1,1
407,L02816,2025-01-26,11:07:54,OUT,0729a1bbb26d6dda,1,1
408,L03060,2025-01-26,11:08:13,OUT,0729a1bbb26d6dda,1,1
409,L02033,2025-01-26,11:08:17,OUT,0729a1bbb26d6dda,1,1
410,L00134,2025-01-26,11:09:7,OUT,0729a1bbb26d6dda,1,1
411,L03218,2025-01-26,11:10:18,OUT,0729a1bbb26d6dda,1,1
412,GN230932,2025-01-26,11:16:49,OUT,0729a1bbb26d6dda,1,1
413,L02517,2025-01-26,11:16:58,OUT,0729a1bbb26d6dda,1,1
414,G00018,2025-01-26,11:18:43,OUT,0729a1bbb26d6dda,1,1
415,GN231019,2025-01-26,11:18:52,OUT,0729a1bbb26d6dda,1,1
416,G00001,2025-01-26,11:19:52,OUT,0729a1bbb26d6dda,1,1
417,GN230266,2025-01-26,11:22:51,OUT,0729a1bbb26d6dda,1,1
418,G01908,2025-01-26,11:27:50,OUT,0729a1bbb26d6dda,1,1
419,L00169,2025-01-26,11:34:31,OUT,0729a1bbb26d6dda,1,1
420,G00439,2025-01-26,11:34:41,OUT,0729a1bbb26d6dda,1,1
421,G00307,2025-01-26,11:34:50,OUT,0729a1bbb26d6dda,1,1
422,GN230665,2025-01-26,11:34:55,OUT,0729a1bbb26d6dda,1,1
423,L00561,2025-01-26,11:37:41,OUT,0729a1bbb26d6dda,1,1
424,L01730,2025-01-26,11:37:50,OUT,0729a1bbb26d6dda,1,1
425,L01851,2025-01-26,11:37:55,OUT,0729a1bbb26d6dda,1,1
426,G01224,2025-01-26,11:38:0,OUT,0729a1bbb26d6dda,1,1
427,L00242,2025-01-26,11:38:4,OUT,0729a1bbb26d6dda,1,1
428,L01320,2025-01-26,11:38:26,OUT,0729a1bbb26d6dda,1,1
429,G02746,2025-01-26,11:41:0,OUT,0729a1bbb26d6dda,1,1
430,G00687,2025-01-26,11:42:40,OUT,0729a1bbb26d6dda,1,1
431,G03038,2025-01-26,11:44:21,OUT,0729a1bbb26d6dda,1,1
432,GN230500,2025-01-26,11:54:45,OUT,0729a1bbb26d6dda,1,1
433,F02450,2025-01-26,12:06:46,OUT,0729a1bbb26d6dda,1,1
434,M02964,2025-01-26,12:07:19,OUT,0729a1bbb26d6dda,1,1
435,L01645,2025-01-26,12:08:30,OUT,0729a1bbb26d6dda,1,1
436,G00391,2025-01-26,12:08:47,OUT,0729a1bbb26d6dda,1,1
437,GN231378,2025-02-02,05:40:2,IN,0729a1bbb26d6dda,1,1
438,G00301,2025-02-02,05:40:38,IN,0729a1bbb26d6dda,1,1
439,L03217,2025-02-02,05:53:39,IN,0729a1bbb26d6dda,1,1
440,G01732,2025-02-02,05:53:47,IN,0729a1bbb26d6dda,1,1
441,G03222,2025-02-02,05:56:57,IN,0729a1bbb26d6dda,1,1
442,G00018,2025-02-02,05:57:12,IN,0729a1bbb26d6dda,1,1
443,G00873,2025-02-02,05:57:39,IN,0729a1bbb26d6dda,1,1
444,GN230266,2025-02-02,05:59:59,IN,0729a1bbb26d6dda,1,1
445,GN231207,2025-02-02,06:07:17,IN,0729a1bbb26d6dda,1,1
446,L02517,2025-02-02,06:09:38,IN,0729a1bbb26d6dda,1,1
447,GN230932,2025-02-02,06:09:50,IN,0729a1bbb26d6dda,1,1
448,L01645,2025-02-02,06:11:46,IN,0729a1bbb26d6dda,1,1
449,G00391,2025-02-02,06:12:18,IN,0729a1bbb26d6dda,1,1
450,GN230257,2025-02-02,06:14:39,IN,0729a1bbb26d6dda,1,1
451,G02835,2025-02-02,06:17:49,IN,0729a1bbb26d6dda,1,1
452,G00775,2025-02-02,06:18:32,IN,0729a1bbb26d6dda,1,1
453,G03188,2025-02-02,06:21:42,IN,0729a1bbb26d6dda,1,1
454,G01816,2025-02-02,06:21:49,IN,0729a1bbb26d6dda,1,1
455,G00151,2025-02-02,06:24:48,IN,0729a1bbb26d6dda,1,1
456,G02746,2025-02-02,06:24:56,IN,0729a1bbb26d6dda,1,1
457,G01887,2025-02-02,06:25:4,IN,0729a1bbb26d6dda,1,1
458,G01421,2025-02-02,06:25:10,IN,0729a1bbb26d6dda,1,1
459,G01443,2025-02-02,06:25:18,IN,0729a1bbb26d6dda,1,1
460,G01031,2025-02-02,06:25:24,IN,0729a1bbb26d6dda,1,1
461,G00025,2025-02-02,06:25:30,IN,0729a1bbb26d6dda,1,1
462,G01887,2025-02-02,06:25:44,IN,0729a1bbb26d6dda,1,1
463,GN230554,2025-02-02,06:25:50,IN,0729a1bbb26d6dda,1,1
464,G01760,2025-02-02,06:28:3,IN,0729a1bbb26d6dda,1,1
465,L01730,2025-02-02,06:29:15,IN,0729a1bbb26d6dda,1,1
466,G00912,2025-02-02,06:35:14,IN,0729a1bbb26d6dda,1,1
467,G00132,2025-02-02,06:40:38,IN,0729a1bbb26d6dda,1,1
468,G01705,2025-02-02,06:45:50,IN,0729a1bbb26d6dda,1,1
469,L00134,2025-02-02,06:46:14,IN,0729a1bbb26d6dda,1,1
470,G01908,2025-02-02,06:48:9,IN,0729a1bbb26d6dda,1,1
471,L00169,2025-02-02,06:48:16,IN,0729a1bbb26d6dda,1,1
472,G00930,2025-02-02,06:48:52,IN,0729a1bbb26d6dda,1,1
473,L00941,2025-02-02,06:48:59,IN,0729a1bbb26d6dda,1,1
474,GN230222,2025-02-02,06:49:6,IN,0729a1bbb26d6dda,1,1
475,L02749,2025-02-02,06:49:15,IN,0729a1bbb26d6dda,1,1
476,GN230460,2025-02-02,06:51:13,IN,0729a1bbb26d6dda,1,1
477,L03060,2025-02-02,06:51:22,IN,0729a1bbb26d6dda,1,1
478,G03038,2025-02-02,06:51:50,IN,0729a1bbb26d6dda,1,1
479,L02033,2025-02-02,06:52:0,IN,0729a1bbb26d6dda,1,1
480,L00287,2025-02-02,06:52:14,IN,0729a1bbb26d6dda,1,1
481,GN230383,2025-02-02,06:53:34,IN,0729a1bbb26d6dda,1,1
482,G00307,2025-02-02,06:58:18,IN,0729a1bbb26d6dda,1,1
483,L01320,2025-02-02,06:58:27,IN,0729a1bbb26d6dda,1,1
484,G01727,2025-02-02,06:58:36,IN,0729a1bbb26d6dda,1,1
485,L02738,2025-02-02,06:58:42,IN,0729a1bbb26d6dda,1,1
486,G03012,2025-02-02,07:01:58,IN,0729a1bbb26d6dda,1,1
487,L03110,2025-02-02,07:04:29,IN,0729a1bbb26d6dda,1,1
488,GN231267,2025-02-02,07:04:35,IN,0729a1bbb26d6dda,1,1
489,L00561,2025-02-02,07:04:40,IN,0729a1bbb26d6dda,1,1
490,L01851,2025-02-02,07:04:48,IN,0729a1bbb26d6dda,1,1
491,L02475,2025-02-02,07:04:57,IN,0729a1bbb26d6dda,1,1
492,GN231029,2025-02-02,07:05:4,IN,0729a1bbb26d6dda,1,1
493,G01230,2025-02-02,07:05:13,IN,0729a1bbb26d6dda,1,1
494,G00496,2025-02-02,07:06:10,IN,0729a1bbb26d6dda,1,1
495,L02714,2025-02-02,07:08:24,IN,0729a1bbb26d6dda,1,1
496,L02816,2025-02-02,07:08:32,IN,0729a1bbb26d6dda,1,1
497,G01972,2025-02-02,07:08:39,IN,0729a1bbb26d6dda,1,1
498,L01655,2025-02-02,07:08:47,IN,0729a1bbb26d6dda,1,1
499,L01382,2025-02-02,07:15:23,IN,0729a1bbb26d6dda,1,1
500,L02180,2025-02-02,07:16:10,IN,0729a1bbb26d6dda,1,1
501,G03197,2025-02-02,07:19:40,IN,0729a1bbb26d6dda,1,1
502,G01125,2025-02-02,07:20:39,IN,0729a1bbb26d6dda,1,1
503,G00237,2025-02-02,07:21:3,IN,0729a1bbb26d6dda,1,1
504,GN230268,2025-02-02,07:21:51,IN,0729a1bbb26d6dda,1,1
505,G01168,2025-02-02,07:22:2,IN,0729a1bbb26d6dda,1,1
506,G00483,2025-02-02,07:22:13,IN,0729a1bbb26d6dda,1,1
507,G01245,2025-02-02,07:22:18,IN,0729a1bbb26d6dda,1,1
508,G00669,2025-02-02,07:23:16,IN,0729a1bbb26d6dda,1,1
509,L00435,2025-02-02,07:24:54,IN,0729a1bbb26d6dda,1,1
510,L01666,2025-02-02,07:24:59,IN,0729a1bbb26d6dda,1,1
511,GN230082,2025-02-02,07:25:5,IN,0729a1bbb26d6dda,1,1
512,G03312,2025-02-02,07:26:5,IN,0729a1bbb26d6dda,1,1
513,L02623,2025-02-02,07:27:3,IN,0729a1bbb26d6dda,1,1
514,G01161,2025-02-02,07:27:33,IN,0729a1bbb26d6dda,1,1
515,G00669,2025-02-02,07:27:47,IN,0729a1bbb26d6dda,1,1
516,G00402,2025-02-02,07:29:18,IN,0729a1bbb26d6dda,1,1
517,L00476,2025-02-02,07:30:48,IN,0729a1bbb26d6dda,1,1
518,G01315,2025-02-02,07:31:42,IN,0729a1bbb26d6dda,1,1
519,GN230241,2025-02-02,07:31:54,IN,0729a1bbb26d6dda,1,1
520,G02157,2025-02-02,07:32:22,IN,0729a1bbb26d6dda,1,1
521,G01043,2025-02-02,07:32:42,IN,0729a1bbb26d6dda,1,1
522,GN231116,2025-02-02,07:33:35,IN,0729a1bbb26d6dda,1,1
523,GN230535,2025-02-02,07:33:39,IN,0729a1bbb26d6dda,1,1
524,G02422,2025-02-02,07:34:46,IN,0729a1bbb26d6dda,1,1
525,L02698,2025-02-02,07:35:12,IN,0729a1bbb26d6dda,1,1
526,L02695,2025-02-02,07:35:17,IN,0729a1bbb26d6dda,1,1
527,GN230966,2025-02-02,07:36:15,IN,0729a1bbb26d6dda,1,1
528,L02956,2025-02-02,07:36:28,IN,0729a1bbb26d6dda,1,1
529,G02860,2025-02-02,07:36:31,IN,0729a1bbb26d6dda,1,1
530,L02946,2025-02-02,07:36:38,IN,0729a1bbb26d6dda,1,1
531,L02974,2025-02-02,07:37:29,IN,0729a1bbb26d6dda,1,1
532,G02676,2025-02-02,07:37:41,IN,0729a1bbb26d6dda,1,1
533,G00687,2025-02-02,07:40:29,IN,0729a1bbb26d6dda,1,1
534,L02496,2025-02-02,07:41:43,IN,0729a1bbb26d6dda,1,1
535,GN230504,2025-02-02,07:41:50,IN,0729a1bbb26d6dda,1,1
536,GN230630,2025-02-02,07:41:57,IN,0729a1bbb26d6dda,1,1
537,G01028,2025-02-02,07:42:22,IN,0729a1bbb26d6dda,1,1
538,L01076,2025-02-02,07:45:41,IN,0729a1bbb26d6dda,1,1
539,L01218,2025-02-02,07:45:49,IN,0729a1bbb26d6dda,1,1
540,G02412,2025-02-02,07:47:14,IN,0729a1bbb26d6dda,1,1
541,GN230622,2025-02-02,08:20:41,IN,0729a1bbb26d6dda,1,1
542,G01161,2025-02-02,08:34:40,IN,0729a1bbb26d6dda,1,1
543,G02936,2025-02-02,08:57:22,IN,0729a1bbb26d6dda,1,1
544,G01421,2025-02-02,10:17:37,OUT,0729a1bbb26d6dda,1,1
545,GN231267,2025-02-02,10:18:57,OUT,0729a1bbb26d6dda,1,1
546,L03110,2025-02-02,10:19:44,OUT,0729a1bbb26d6dda,1,1
547,L01851,2025-02-02,10:24:55,OUT,0729a1bbb26d6dda,1,1
548,G03197,2025-02-02,10:25:17,OUT,0729a1bbb26d6dda,1,1
549,L00218,2025-02-02,10:25:21,OUT,0729a1bbb26d6dda,1,1
550,L02956,2025-02-02,10:27:37,OUT,0729a1bbb26d6dda,1,1
551,G02860,2025-02-02,10:27:43,OUT,0729a1bbb26d6dda,1,1
552,GN230241,2025-02-02,10:27:49,OUT,0729a1bbb26d6dda,1,1
553,GN230383,2025-02-02,10:28:26,OUT,0729a1bbb26d6dda,1,1
554,GN230363,2025-02-02,10:28:46,OUT,0729a1bbb26d6dda,1,1
555,G00866,2025-02-02,10:29:30,OUT,0729a1bbb26d6dda,1,1
556,L01655,2025-02-02,10:29:58,OUT,0729a1bbb26d6dda,1,1
557,G01629,2025-02-02,10:30:48,OUT,0729a1bbb26d6dda,1,1
558,GN230500,2025-02-02,10:34:22,OUT,0729a1bbb26d6dda,1,1
559,GN230554,2025-02-02,10:34:46,OUT,0729a1bbb26d6dda,1,1
560,L00941,2025-02-02,10:36:37,OUT,0729a1bbb26d6dda,1,1
561,L00402,2025-02-02,10:36:53,OUT,0729a1bbb26d6dda,1,1
562,G02947,2025-02-02,10:37:24,OUT,0729a1bbb26d6dda,1,1
563,L03218,2025-02-02,10:37:29,OUT,0729a1bbb26d6dda,1,1
564,L00134,2025-02-02,10:37:34,OUT,0729a1bbb26d6dda,1,1
565,G03188,2025-02-02,10:42:9,OUT,0729a1bbb26d6dda,1,1
566,G01816,2025-02-02,10:42:14,OUT,0729a1bbb26d6dda,1,1
567,G01816,2025-02-02,10:42:28,OUT,0729a1bbb26d6dda,1,1
568,GN230966,2025-02-02,10:42:58,OUT,0729a1bbb26d6dda,1,1
569,GN230365,2025-02-02,10:43:2,OUT,0729a1bbb26d6dda,1,1
570,L02496,2025-02-02,10:43:7,OUT,0729a1bbb26d6dda,1,1
571,GN231004,2025-02-02,10:43:18,OUT,0729a1bbb26d6dda,1,1
572,GN231378,2025-02-02,10:44:11,OUT,0729a1bbb26d6dda,1,1
573,L00476,2025-02-02,10:44:41,OUT,0729a1bbb26d6dda,1,1
574,L02974,2025-02-02,10:45:28,OUT,0729a1bbb26d6dda,1,1
575,G00740,2025-02-02,10:45:34,OUT,0729a1bbb26d6dda,1,1
576,GN230630,2025-02-02,10:45:52,OUT,0729a1bbb26d6dda,1,1
577,GN230504,2025-02-02,10:45:57,OUT,0729a1bbb26d6dda,1,1
578,G02676,2025-02-02,10:46:2,OUT,0729a1bbb26d6dda,1,1
579,L00435,2025-02-02,10:46:8,OUT,0729a1bbb26d6dda,1,1
580,L02823,2025-02-02,10:46:37,OUT,0729a1bbb26d6dda,1,1
581,L00123,2025-02-02,10:47:14,OUT,0729a1bbb26d6dda,1,1
582,L02623,2025-02-02,10:47:20,OUT,0729a1bbb26d6dda,1,1
583,G01315,2025-02-02,10:47:25,OUT,0729a1bbb26d6dda,1,1
584,L02180,2025-02-02,10:47:34,OUT,0729a1bbb26d6dda,1,1
585,L02180,2025-02-02,10:48:20,OUT,0729a1bbb26d6dda,1,1
586,G01028,2025-02-02,10:48:59,OUT,0729a1bbb26d6dda,1,1
587,G00912,2025-02-02,10:49:59,OUT,0729a1bbb26d6dda,1,1
588,G00775,2025-02-02,10:52:20,OUT,0729a1bbb26d6dda,1,1
589,L00278,2025-02-02,10:52:29,OUT,0729a1bbb26d6dda,1,1
590,L02801,2025-02-02,10:52:36,OUT,0729a1bbb26d6dda,1,1
591,L01076,2025-02-02,10:52:47,OUT,0729a1bbb26d6dda,1,1
592,G00237,2025-02-02,10:53:32,OUT,0729a1bbb26d6dda,1,1
593,G00402,2025-02-02,10:54:1,OUT,0729a1bbb26d6dda,1,1
594,G01755,2025-02-02,10:54:6,OUT,0729a1bbb26d6dda,1,1
595,G02157,2025-02-02,10:54:18,OUT,0729a1bbb26d6dda,1,1
596,GN230535,2025-02-02,10:54:25,OUT,0729a1bbb26d6dda,1,1
597,GN231116,2025-02-02,10:54:29,OUT,0729a1bbb26d6dda,1,1
598,GN230338,2025-02-02,10:54:39,OUT,0729a1bbb26d6dda,1,1
599,G02029,2025-02-02,10:54:52,OUT,0729a1bbb26d6dda,1,1
600,L02946,2025-02-02,10:55:25,OUT,0729a1bbb26d6dda,1,1
601,L01382,2025-02-02,10:58:17,OUT,0729a1bbb26d6dda,1,1
602,G01043,2025-02-02,11:00:10,OUT,0729a1bbb26d6dda,1,1
603,G02412,2025-02-02,11:00:45,OUT,0729a1bbb26d6dda,1,1
604,G02422,2025-02-02,11:01:9,OUT,0729a1bbb26d6dda,1,1
605,G03190,2025-02-02,11:01:14,OUT,0729a1bbb26d6dda,1,1
606,L02714,2025-02-02,11:01:43,OUT,0729a1bbb26d6dda,1,1
607,L02816,2025-02-02,11:01:52,OUT,0729a1bbb26d6dda,1,1
608,G00132,2025-02-02,11:02:29,OUT,0729a1bbb26d6dda,1,1
609,L00561,2025-02-02,11:04:28,OUT,0729a1bbb26d6dda,1,1
610,G00496,2025-02-02,11:04:34,OUT,0729a1bbb26d6dda,1,1
611,GN230257,2025-02-02,11:09:46,OUT,0729a1bbb26d6dda,1,1
612,G01760,2025-02-02,11:36:30,OUT,0729a1bbb26d6dda,1,1
613,G00151,2025-02-02,11:37:31,OUT,0729a1bbb26d6dda,1,1
614,G01732,2025-02-02,11:37:39,OUT,0729a1bbb26d6dda,1,1
615,L03217,2025-02-02,11:37:46,OUT,0729a1bbb26d6dda,1,1
616,G03222,2025-02-02,11:37:53,OUT,0729a1bbb26d6dda,1,1
617,G01031,2025-02-02,11:42:17,OUT,0729a1bbb26d6dda,1,1
618,G01443,2025-02-02,11:42:23,OUT,0729a1bbb26d6dda,1,1
619,G00025,2025-02-02,11:43:22,OUT,0729a1bbb26d6dda,1,1
620,G01705,2025-02-02,11:48:27,OUT,0729a1bbb26d6dda,1,1
621,G00687,2025-02-02,11:49:26,OUT,0729a1bbb26d6dda,1,1
622,G01908,2025-02-02,11:50:2,OUT,0729a1bbb26d6dda,1,1
623,L00169,2025-02-02,11:50:20,OUT,0729a1bbb26d6dda,1,1
624,G00930,2025-02-02,11:52:27,OUT,0729a1bbb26d6dda,1,1
625,L02749,2025-02-02,11:52:33,OUT,0729a1bbb26d6dda,1,1
626,GN230222,2025-02-02,11:52:39,OUT,0729a1bbb26d6dda,1,1
627,GN230460,2025-02-02,11:54:44,OUT,0729a1bbb26d6dda,1,1
628,G03038,2025-02-02,11:55:20,OUT,0729a1bbb26d6dda,1,1
629,G01161,2025-02-02,11:55:32,OUT,0729a1bbb26d6dda,1,1
630,GN230622,2025-02-02,11:55:51,OUT,0729a1bbb26d6dda,1,1
631,G00391,2025-02-02,11:56:19,OUT,0729a1bbb26d6dda,1,1
632,L00287,2025-02-02,11:56:38,OUT,0729a1bbb26d6dda,1,1
633,L01645,2025-02-02,11:56:53,OUT,0729a1bbb26d6dda,1,1
634,L02698,2025-02-02,11:58:37,OUT,0729a1bbb26d6dda,1,1
635,G02746,2025-02-02,11:58:42,OUT,0729a1bbb26d6dda,1,1
636,L02695,2025-02-02,11:59:42,OUT,0729a1bbb26d6dda,1,1
637,L00062,2025-02-02,12:00:7,OUT,0729a1bbb26d6dda,1,1
638,G02376,2025-02-02,12:00:12,OUT,0729a1bbb26d6dda,1,1
639,GN231014,2025-02-02,12:01:11,OUT,0729a1bbb26d6dda,1,1
640,G03012,2025-02-02,12:01:27,OUT,0729a1bbb26d6dda,1,1
641,G00307,2025-02-02,12:01:43,OUT,0729a1bbb26d6dda,1,1
642,L01320,2025-02-02,12:01:59,OUT,0729a1bbb26d6dda,1,1
643,GN230504,2025-02-09,06:46:56,IN,0729a1bbb26d6dda,1,1
644,GN231180,2025-02-09,06:50:17,IN,0729a1bbb26d6dda,1,1
645,L00169,2025-02-09,06:54:30,IN,0729a1bbb26d6dda,1,1
646,G01908,2025-02-09,06:54:34,IN,0729a1bbb26d6dda,1,1
647,G00930,2025-02-09,06:54:41,IN,0729a1bbb26d6dda,1,1
648,G00001,2025-02-09,06:54:53,IN,0729a1bbb26d6dda,1,1
649,M03787,2025-02-09,06:54:58,IN,0729a1bbb26d6dda,1,1
650,G03197,2025-02-09,06:55:10,IN,0729a1bbb26d6dda,1,1
651,GN230304,2025-02-09,06:55:19,IN,0729a1bbb26d6dda,1,1
652,GN231267,2025-02-09,06:55:29,IN,0729a1bbb26d6dda,1,1
653,L01655,2025-02-09,07:01:52,IN,0729a1bbb26d6dda,1,1
654,G01972,2025-02-09,07:01:57,IN,0729a1bbb26d6dda,1,1
655,L00561,2025-02-09,07:09:9,IN,0729a1bbb26d6dda,1,1
656,G00496,2025-02-09,07:29:42,IN,0729a1bbb26d6dda,1,1
657,L02974,2025-02-09,07:31:12,IN,0729a1bbb26d6dda,1,1
658,G00740,2025-02-09,07:31:53,IN,0729a1bbb26d6dda,1,1
659,GN230630,2025-02-09,07:31:59,IN,0729a1bbb26d6dda,1,1
660,G01161,2025-02-09,07:32:43,IN,0729a1bbb26d6dda,1,1
661,G02157,2025-02-09,07:33:45,IN,0729a1bbb26d6dda,1,1
662,G01245,2025-02-09,07:33:55,IN,0729a1bbb26d6dda,1,1
663,G01148,2025-02-09,07:34:49,IN,0729a1bbb26d6dda,1,1
664,L00402,2025-02-09,07:36:50,IN,0729a1bbb26d6dda,1,1
665,G01527,2025-02-09,07:36:56,IN,0729a1bbb26d6dda,1,1
666,GN231010,2025-02-09,07:37:4,IN,0729a1bbb26d6dda,1,1
667,L00062,2025-02-09,07:40:8,IN,0729a1bbb26d6dda,1,1
668,GN231026,2025-02-09,07:40:15,IN,0729a1bbb26d6dda,1,1
669,G02376,2025-02-09,07:40:20,IN,0729a1bbb26d6dda,1,1
670,G02422,2025-02-09,07:40:55,IN,0729a1bbb26d6dda,1,1
671,L03086,2025-02-09,07:41:29,IN,0729a1bbb26d6dda,1,1
672,L01666,2025-02-09,07:41:34,IN,0729a1bbb26d6dda,1,1
673,G01727,2025-02-09,07:44:13,IN,0729a1bbb26d6dda,1,1
674,G02412,2025-02-09,07:45:39,IN,0729a1bbb26d6dda,1,1
675,GN230360,2025-02-09,07:48:14,IN,0729a1bbb26d6dda,1,1
676,GN230363,2025-02-09,07:48:19,IN,0729a1bbb26d6dda,1,1
677,G01181,2025-02-09,07:49:49,IN,0729a1bbb26d6dda,1,1
678,G00098,2025-02-09,07:50:6,IN,0729a1bbb26d6dda,1,1
679,G00866,2025-02-09,07:50:54,IN,0729a1bbb26d6dda,1,1
680,L02789,2025-02-09,07:51:9,IN,0729a1bbb26d6dda,1,1
681,G03297,2025-02-09,07:54:2,IN,0729a1bbb26d6dda,1,1
682,GN230338,2025-02-09,07:54:7,IN,0729a1bbb26d6dda,1,1
683,G02029,2025-02-09,07:54:12,IN,0729a1bbb26d6dda,1,1
684,GN230361,2025-02-09,07:54:19,IN,0729a1bbb26d6dda,1,1
685,G02129,2025-02-09,07:58:23,IN,0729a1bbb26d6dda,1,1
686,G01125,2025-02-09,08:01:0,IN,0729a1bbb26d6dda,1,1
687,G02859,2025-02-09,08:10:56,IN,0729a1bbb26d6dda,1,1
688,G03071,2025-02-09,08:11:1,IN,0729a1bbb26d6dda,1,1
689,GN230253,2025-02-09,08:11:8,IN,0729a1bbb26d6dda,1,1
690,G02225,2025-02-09,08:13:20,IN,0729a1bbb26d6dda,1,1
691,G02740,2025-02-09,08:13:29,IN,0729a1bbb26d6dda,1,1
692,GN230638,2025-02-09,08:20:44,IN,0729a1bbb26d6dda,1,1
693,G02936,2025-02-09,08:43:41,IN,0729a1bbb26d6dda,1,1
694,G02860,2025-02-09,10:30:6,OUT,0729a1bbb26d6dda,1,1
695,L02956,2025-02-09,10:33:8,OUT,0729a1bbb26d6dda,1,1
696,GN231378,2025-02-09,10:33:20,OUT,0729a1bbb26d6dda,1,1
697,GN230304,2025-02-09,10:33:27,OUT,0729a1bbb26d6dda,1,1
698,GN231180,2025-02-09,10:34:19,OUT,0729a1bbb26d6dda,1,1
699,GN230383,2025-02-09,10:34:26,OUT,0729a1bbb26d6dda,1,1
700,G02129,2025-02-09,10:34:45,OUT,0729a1bbb26d6dda,1,1
701,G00866,2025-02-09,10:36:33,OUT,0729a1bbb26d6dda,1,1
702,G01972,2025-02-09,10:36:42,OUT,0729a1bbb26d6dda,1,1
703,G01070,2025-02-09,10:38:15,OUT,0729a1bbb26d6dda,1,1
704,G01629,2025-02-09,10:38:30,OUT,0729a1bbb26d6dda,1,1
